start_place_name,end_place_name,month,count
Kupittaan asema,Ursininkatu,2020-02,1
Kupittaan asema,Ursininkatu,2020-03,1
Kupittaan asema,Ursininkatu,2020-04,1
Kupittaan asema,Vaakahuone,2018-05,5
Kupittaan asema,Vaakahuone,2018-06,3
Kupittaan asema,Vaakahuone,2018-07,3
Kupittaan asema,Vaakahuone,2018-08,5
Kupittaan asema,Vaakahuone,2018-09,1
Kupittaan asema,Vaakahuone,2018-10,1
Kupittaan asema,Vaakahuone,2018-11,6
Kupittaan asema,Vaakahuone,2019-02,1
Kupittaan asema,Vaakahuone,2019-03,5
Kupittaan asema,Vaakahuone,2019-04,2
Kupittaan asema,Vaakahuone,2019-05,7
Kupittaan asema,Vaakahuone,2019-06,6
Kupittaan asema,Vaakahuone,2019-07,8
Kupittaan asema,Vaakahuone,2019-08,2
Kupittaan asema,Vaakahuone,2019-09,13
Kupittaan asema,Vaakahuone,2019-10,1
Kupittaan asema,Vaakahuone,2019-11,2
Kupittaan asema,Vaakahuone,2019-12,2
Kupittaan asema,Vaakahuone,2020-01,1
Kupittaan asema,Varvintori,2018-05,13
Kupittaan asema,Varvintori,2018-06,7
Kupittaan asema,Varvintori,2018-09,2
Kupittaan asema,Varvintori,2018-10,1
Kupittaan asema,Varvintori,2018-11,2
Kupittaan asema,Varvintori,2019-01,1
Kupittaan asema,Varvintori,2019-02,1
Kupittaan asema,Varvintori,2019-03,1
Kupittaan asema,Varvintori,2019-04,2
Kupittaan asema,Varvintori,2019-05,2
Kupittaan asema,Varvintori,2019-06,1
Kupittaan asema,Varvintori,2019-09,2
Kupittaan asema,Varvintori,2019-10,2
Kupittaan asema,Varvintori,2019-11,1
Kupittaan asema,Varvintori,2020-01,2
Kupittaan asema,Varvintori,2020-02,1
Kupittaan asema,Vesibussi,2018-05,13
Kupittaan asema,Vesibussi,2018-06,7
Kupittaan asema,Vesibussi,2018-07,5
Kupittaan asema,Vesibussi,2018-08,9
Kupittaan asema,Vesibussi,2018-09,15
Kupittaan asema,Vesibussi,2018-10,40
Kupittaan asema,Vesibussi,2018-11,33
Kupittaan asema,Vesibussi,2018-12,19
Kupittaan asema,Vesibussi,2019-01,17
Kupittaan asema,Vesibussi,2019-02,12
Kupittaan asema,Vesibussi,2019-03,12
Kupittaan asema,Vesibussi,2019-04,39
Kupittaan asema,Vesibussi,2019-05,39
Kupittaan asema,Vesibussi,2019-06,16
Kupittaan asema,Vesibussi,2019-07,2
Kupittaan asema,Vesibussi,2019-08,9
Kupittaan asema,Vesibussi,2019-09,7
Kupittaan asema,Vesibussi,2019-10,6
Kupittaan asema,Vesibussi,2019-11,2
Kupittaan asema,Vesibussi,2019-12,6
Kupittaan asema,Vesibussi,2020-01,6
Kupittaan asema,Vesibussi,2020-02,9
Kupittaan asema,Vesibussi,2020-03,9
Kupittaan asema,Vesibussi,2020-04,3
Kupittaan asema,Vähätori,2018-05,66
Kupittaan asema,Vähätori,2018-06,45
Kupittaan asema,Vähätori,2018-07,43
Kupittaan asema,Vähätori,2018-08,64
Kupittaan asema,Vähätori,2018-09,41
Kupittaan asema,Vähätori,2018-10,41
Kupittaan asema,Vähätori,2018-11,42
Kupittaan asema,Vähätori,2018-12,17
Kupittaan asema,Vähätori,2019-01,19
Kupittaan asema,Vähätori,2019-02,20
Kupittaan asema,Vähätori,2019-03,29
Kupittaan asema,Vähätori,2019-04,54
Kupittaan asema,Vähätori,2019-05,47
Kupittaan asema,Vähätori,2019-06,45
Kupittaan asema,Vähätori,2019-07,20
Kupittaan asema,Vähätori,2019-08,34
Kupittaan asema,Vähätori,2019-09,30
Kupittaan asema,Vähätori,2019-10,16
Kupittaan asema,Vähätori,2019-11,15
Kupittaan asema,Vähätori,2019-12,14
Kupittaan asema,Vähätori,2020-01,27
Kupittaan asema,Vähätori,2020-02,30
Kupittaan asema,Vähätori,2020-03,8
Kupittaan asema,Vähätori,2020-04,2
Kupittaankatu,Assistentinpolku,2018-05,6
Kupittaankatu,Assistentinpolku,2018-06,8
Kupittaankatu,Assistentinpolku,2018-07,4
Kupittaankatu,Assistentinpolku,2018-08,17
Kupittaankatu,Assistentinpolku,2018-09,9
Kupittaankatu,Assistentinpolku,2018-10,13
Kupittaankatu,Assistentinpolku,2018-11,26
Kupittaankatu,Assistentinpolku,2018-12,6
Kupittaankatu,Assistentinpolku,2019-01,1
Kupittaankatu,Assistentinpolku,2019-02,3
Kupittaankatu,Assistentinpolku,2019-03,6
Kupittaankatu,Assistentinpolku,2019-04,27
Kupittaankatu,Assistentinpolku,2019-05,11
Kupittaankatu,Assistentinpolku,2019-06,9
Kupittaankatu,Assistentinpolku,2019-07,3
Kupittaankatu,Assistentinpolku,2019-08,9
Kupittaankatu,Assistentinpolku,2019-09,13
Kupittaankatu,Assistentinpolku,2019-10,14
Kupittaankatu,Assistentinpolku,2019-11,2
Kupittaankatu,Assistentinpolku,2019-12,1
Kupittaankatu,Assistentinpolku,2020-01,4
Kupittaankatu,Assistentinpolku,2020-02,8
Kupittaankatu,Assistentinpolku,2020-03,4
Kupittaankatu,Brahenkatu,2018-05,12
Kupittaankatu,Brahenkatu,2018-06,11
Kupittaankatu,Brahenkatu,2018-07,4
Kupittaankatu,Brahenkatu,2018-08,11
Kupittaankatu,Brahenkatu,2018-09,7
Kupittaankatu,Brahenkatu,2018-10,5
Kupittaankatu,Brahenkatu,2018-11,4
Kupittaankatu,Brahenkatu,2019-01,1
Kupittaankatu,Brahenkatu,2019-02,2
Kupittaankatu,Brahenkatu,2019-03,5
Kupittaankatu,Brahenkatu,2019-04,3
Kupittaankatu,Brahenkatu,2019-05,4
Kupittaankatu,Brahenkatu,2019-06,9
Kupittaankatu,Brahenkatu,2019-07,3
Kupittaankatu,Brahenkatu,2019-08,3
Kupittaankatu,Brahenkatu,2019-09,1
Kupittaankatu,Brahenkatu,2019-10,3
Kupittaankatu,Brahenkatu,2019-12,3
Kupittaankatu,Brahenkatu,2020-01,1
Kupittaankatu,Brahenkatu,2020-02,1
Kupittaankatu,Brahenkatu,2020-03,1
Kupittaankatu,Brahenkatu,2020-04,1
Kupittaankatu,Datacity,2018-05,9
Kupittaankatu,Datacity,2018-06,6
Kupittaankatu,Datacity,2018-07,2
Kupittaankatu,Datacity,2018-08,10
Kupittaankatu,Datacity,2018-09,33
Kupittaankatu,Datacity,2018-10,30
Kupittaankatu,Datacity,2018-11,35
Kupittaankatu,Datacity,2018-12,20
Kupittaankatu,Datacity,2019-01,16
Kupittaankatu,Datacity,2019-02,22
Kupittaankatu,Datacity,2019-03,37
Kupittaankatu,Datacity,2019-04,29
Kupittaankatu,Datacity,2019-05,19
Kupittaankatu,Datacity,2019-06,9
Kupittaankatu,Datacity,2019-07,4
Kupittaankatu,Datacity,2019-08,9
Kupittaankatu,Datacity,2019-09,16
Kupittaankatu,Datacity,2019-10,12
Kupittaankatu,Datacity,2019-11,13
Kupittaankatu,Datacity,2019-12,5
Kupittaankatu,Datacity,2020-01,14
Kupittaankatu,Datacity,2020-02,11
Kupittaankatu,Datacity,2020-03,1
Kupittaankatu,Datacity,2020-04,3
Kupittaankatu,Eerikinkatu,2018-05,6
Kupittaankatu,Eerikinkatu,2018-06,3
Kupittaankatu,Eerikinkatu,2018-07,4
Kupittaankatu,Eerikinkatu,2018-08,1
Kupittaankatu,Eerikinkatu,2018-09,3
Kupittaankatu,Eerikinkatu,2018-10,6
Kupittaankatu,Eerikinkatu,2018-11,7
Kupittaankatu,Eerikinkatu,2018-12,11
Kupittaankatu,Eerikinkatu,2019-01,8
Kupittaankatu,Eerikinkatu,2019-03,8
Kupittaankatu,Eerikinkatu,2019-04,8
Kupittaankatu,Eerikinkatu,2019-05,7
Kupittaankatu,Eerikinkatu,2019-06,18
Kupittaankatu,Eerikinkatu,2019-07,21
Kupittaankatu,Eerikinkatu,2019-08,8
Kupittaankatu,Eerikinkatu,2019-09,7
Kupittaankatu,Eerikinkatu,2019-10,17
Kupittaankatu,Eerikinkatu,2019-11,11
Kupittaankatu,Eerikinkatu,2019-12,4
Kupittaankatu,Eerikinkatu,2020-03,4
Kupittaankatu,Eerikinkatu,2020-04,7
Kupittaankatu,Forum Marinum,2018-05,6
Kupittaankatu,Forum Marinum,2018-07,3
Kupittaankatu,Forum Marinum,2018-08,1
Kupittaankatu,Forum Marinum,2018-09,3
Kupittaankatu,Forum Marinum,2018-10,3
Kupittaankatu,Forum Marinum,2018-11,1
Kupittaankatu,Forum Marinum,2018-12,1
Kupittaankatu,Forum Marinum,2019-03,1
Kupittaankatu,Forum Marinum,2019-05,3
Kupittaankatu,Forum Marinum,2019-06,79
Kupittaankatu,Forum Marinum,2019-07,3
Kupittaankatu,Forum Marinum,2019-08,1
Kupittaankatu,Forum Marinum,2019-09,3
Kupittaankatu,Forum Marinum,2019-10,2
Kupittaankatu,Forum Marinum,2019-11,1
Kupittaankatu,Forum Marinum,2019-12,2
Kupittaankatu,Forum Marinum,2020-02,1
Kupittaankatu,Föri ,2018-05,11
Kupittaankatu,Föri ,2018-06,10
Kupittaankatu,Föri ,2018-07,18
Kupittaankatu,Föri ,2018-08,14
Kupittaankatu,Föri ,2018-09,8
Kupittaankatu,Föri ,2018-10,1
Kupittaankatu,Föri ,2018-12,3
Kupittaankatu,Föri ,2019-02,1
Kupittaankatu,Föri ,2019-04,4
Kupittaankatu,Föri ,2019-05,6
Kupittaankatu,Föri ,2019-06,1
Kupittaankatu,Föri ,2019-07,5
Kupittaankatu,Föri ,2019-08,3
Kupittaankatu,Föri ,2019-09,4
Kupittaankatu,Föri ,2019-10,2
Kupittaankatu,Föri ,2019-11,2
Kupittaankatu,Föri ,2020-01,2
Kupittaankatu,Föri ,2020-02,8
Kupittaankatu,Föri ,2020-03,6
Kupittaankatu,Föri ,2020-04,5
Kupittaankatu,Humalistonkatu,2018-05,7
Kupittaankatu,Humalistonkatu,2018-06,5
Kupittaankatu,Humalistonkatu,2018-07,4
Kupittaankatu,Humalistonkatu,2018-08,14
Kupittaankatu,Humalistonkatu,2018-09,12
Kupittaankatu,Humalistonkatu,2018-10,16
Kupittaankatu,Humalistonkatu,2018-11,10
Kupittaankatu,Humalistonkatu,2018-12,4
Kupittaankatu,Humalistonkatu,2019-01,3
Kupittaankatu,Humalistonkatu,2019-02,1
Kupittaankatu,Humalistonkatu,2019-03,4
Kupittaankatu,Humalistonkatu,2019-04,17
Kupittaankatu,Humalistonkatu,2019-05,19
Kupittaankatu,Humalistonkatu,2019-06,11
Kupittaankatu,Humalistonkatu,2019-07,20
Kupittaankatu,Humalistonkatu,2019-08,16
Kupittaankatu,Humalistonkatu,2019-09,4
Kupittaankatu,Humalistonkatu,2019-10,1
Kupittaankatu,Humalistonkatu,2020-01,1
Kupittaankatu,Humalistonkatu,2020-03,3
Kupittaankatu,Humalistonkatu,2020-04,1
Kupittaankatu,Hämeenkatu,2018-05,24
Kupittaankatu,Hämeenkatu,2018-06,22
Kupittaankatu,Hämeenkatu,2018-07,15
Kupittaankatu,Hämeenkatu,2018-08,29
Kupittaankatu,Hämeenkatu,2018-09,61
Kupittaankatu,Hämeenkatu,2018-10,78
Kupittaankatu,Hämeenkatu,2018-11,70
Kupittaankatu,Hämeenkatu,2018-12,24
Kupittaankatu,Hämeenkatu,2019-01,9
Kupittaankatu,Hämeenkatu,2019-02,20
Kupittaankatu,Hämeenkatu,2019-03,14
Kupittaankatu,Hämeenkatu,2019-04,57
Kupittaankatu,Hämeenkatu,2019-05,56
Kupittaankatu,Hämeenkatu,2019-06,15
Kupittaankatu,Hämeenkatu,2019-07,8
Kupittaankatu,Hämeenkatu,2019-08,35
Kupittaankatu,Hämeenkatu,2019-09,55
Kupittaankatu,Hämeenkatu,2019-10,32
Kupittaankatu,Hämeenkatu,2019-11,26
Kupittaankatu,Hämeenkatu,2019-12,15
Kupittaankatu,Hämeenkatu,2020-01,24
Kupittaankatu,Hämeenkatu,2020-02,20
Kupittaankatu,Hämeenkatu,2020-03,10
Kupittaankatu,Hämeenkatu,2020-04,2
Kupittaankatu,Ikituuri,2018-05,3
Kupittaankatu,Ikituuri,2018-06,6
Kupittaankatu,Ikituuri,2018-07,6
Kupittaankatu,Ikituuri,2018-08,4
Kupittaankatu,Ikituuri,2018-09,3
Kupittaankatu,Ikituuri,2018-10,9
Kupittaankatu,Ikituuri,2018-11,8
Kupittaankatu,Ikituuri,2018-12,6
Kupittaankatu,Ikituuri,2019-01,1
Kupittaankatu,Ikituuri,2019-03,3
Kupittaankatu,Ikituuri,2019-04,4
Kupittaankatu,Ikituuri,2019-05,5
Kupittaankatu,Ikituuri,2019-06,5
Kupittaankatu,Ikituuri,2019-07,6
Kupittaankatu,Ikituuri,2019-08,9
Kupittaankatu,Ikituuri,2019-09,4
Kupittaankatu,Ikituuri,2019-10,3
Kupittaankatu,Ikituuri,2019-11,6
Kupittaankatu,Ikituuri,2019-12,6
Kupittaankatu,Ikituuri,2020-01,3
Kupittaankatu,Ikituuri,2020-02,3
Kupittaankatu,Ikituuri,2020-03,11
Kupittaankatu,Ikituuri,2020-04,3
Kupittaankatu,Kaupungintalo,2018-05,25
Kupittaankatu,Kaupungintalo,2018-06,26
Kupittaankatu,Kaupungintalo,2018-07,31
Kupittaankatu,Kaupungintalo,2018-08,26
Kupittaankatu,Kaupungintalo,2018-09,18
Kupittaankatu,Kaupungintalo,2018-10,36
Kupittaankatu,Kaupungintalo,2018-11,17
Kupittaankatu,Kaupungintalo,2018-12,11
Kupittaankatu,Kaupungintalo,2019-01,8
Kupittaankatu,Kaupungintalo,2019-02,3
Kupittaankatu,Kaupungintalo,2019-03,8
Kupittaankatu,Kaupungintalo,2019-04,21
Kupittaankatu,Kaupungintalo,2019-05,26
Kupittaankatu,Kaupungintalo,2019-06,14
Kupittaankatu,Kaupungintalo,2019-07,16
Kupittaankatu,Kaupungintalo,2019-08,14
Kupittaankatu,Kaupungintalo,2019-09,10
Kupittaankatu,Kaupungintalo,2019-10,2
Kupittaankatu,Kaupungintalo,2019-11,1
Kupittaankatu,Kaupungintalo,2019-12,4
Kupittaankatu,Kaupungintalo,2020-01,3
Kupittaankatu,Kaupungintalo,2020-02,3
Kupittaankatu,Kaupungintalo,2020-03,2
Kupittaankatu,Kaupungintalo,2020-04,2
Kupittaankatu,Kaupunginteatteri,2018-05,9
Kupittaankatu,Kaupunginteatteri,2018-06,7
Kupittaankatu,Kaupunginteatteri,2018-07,15
Kupittaankatu,Kaupunginteatteri,2018-08,6
Kupittaankatu,Kaupunginteatteri,2018-09,1
Kupittaankatu,Kaupunginteatteri,2019-01,1
Kupittaankatu,Kaupunginteatteri,2019-02,1
Kupittaankatu,Kaupunginteatteri,2019-03,1
Kupittaankatu,Kaupunginteatteri,2019-06,4
Kupittaankatu,Kaupunginteatteri,2019-07,3
Kupittaankatu,Kaupunginteatteri,2019-08,4
Kupittaankatu,Kaupunginteatteri,2019-12,2
Kupittaankatu,Kirjastosilta,2018-05,22
Kupittaankatu,Kirjastosilta,2018-06,20
Kupittaankatu,Kirjastosilta,2018-07,18
Kupittaankatu,Kirjastosilta,2018-08,11
Kupittaankatu,Kirjastosilta,2018-09,6
Kupittaankatu,Kirjastosilta,2018-10,4
Kupittaankatu,Kirjastosilta,2018-11,1
Kupittaankatu,Kirjastosilta,2018-12,3
Kupittaankatu,Kirjastosilta,2019-01,1
Kupittaankatu,Kirjastosilta,2019-02,2
Kupittaankatu,Kirjastosilta,2019-03,3
Kupittaankatu,Kirjastosilta,2019-04,1
Kupittaankatu,Kirjastosilta,2019-05,9
Kupittaankatu,Kirjastosilta,2019-06,12
Kupittaankatu,Kirjastosilta,2019-07,8
Kupittaankatu,Kirjastosilta,2019-08,8
Kupittaankatu,Kirjastosilta,2019-09,8
Kupittaankatu,Kirjastosilta,2019-11,3
Kupittaankatu,Kirjastosilta,2019-12,1
Kupittaankatu,Kirjastosilta,2020-01,1
Kupittaankatu,Kirjastosilta,2020-02,2
Kupittaankatu,Kirjastosilta,2020-03,2
Kupittaankatu,Kristiinankatu,2018-05,9
Kupittaankatu,Kristiinankatu,2018-06,10
Kupittaankatu,Kristiinankatu,2018-07,11
Kupittaankatu,Kristiinankatu,2018-08,8
Kupittaankatu,Kristiinankatu,2018-09,4
Kupittaankatu,Kristiinankatu,2018-10,3
Kupittaankatu,Kristiinankatu,2018-11,3
Kupittaankatu,Kristiinankatu,2018-12,1
Kupittaankatu,Kristiinankatu,2019-01,3
Kupittaankatu,Kristiinankatu,2019-02,5
Kupittaankatu,Kristiinankatu,2019-03,3
Kupittaankatu,Kristiinankatu,2019-04,3
Kupittaankatu,Kristiinankatu,2019-05,3
Kupittaankatu,Kristiinankatu,2019-06,5
Kupittaankatu,Kristiinankatu,2019-08,3
Kupittaankatu,Kristiinankatu,2019-09,2
Kupittaankatu,Kristiinankatu,2019-10,1
Kupittaankatu,Kristiinankatu,2019-11,4
Kupittaankatu,Kristiinankatu,2019-12,6
Kupittaankatu,Kristiinankatu,2020-01,5
Kupittaankatu,Kristiinankatu,2020-02,4
Kupittaankatu,Kristiinankatu,2020-03,1
Kupittaankatu,Kristiinankatu,2020-04,1
Kupittaankatu,Kunnallissairaala,2018-05,13
Kupittaankatu,Kunnallissairaala,2018-06,15
Kupittaankatu,Kunnallissairaala,2018-07,5
Kupittaankatu,Kunnallissairaala,2018-08,4
Kupittaankatu,Kunnallissairaala,2018-09,9
Kupittaankatu,Kunnallissairaala,2018-10,5
Kupittaankatu,Kunnallissairaala,2018-11,2
Kupittaankatu,Kunnallissairaala,2018-12,4
Kupittaankatu,Kunnallissairaala,2019-02,1
Kupittaankatu,Kunnallissairaala,2019-03,7
Kupittaankatu,Kunnallissairaala,2019-04,4
Kupittaankatu,Kunnallissairaala,2019-05,15
Kupittaankatu,Kunnallissairaala,2019-06,21
Kupittaankatu,Kunnallissairaala,2019-07,22
Kupittaankatu,Kunnallissairaala,2019-08,9
Kupittaankatu,Kunnallissairaala,2019-09,8
Kupittaankatu,Kunnallissairaala,2019-10,5
Kupittaankatu,Kunnallissairaala,2019-11,1
Kupittaankatu,Kunnallissairaala,2020-01,1
Kupittaankatu,Kunnallissairaala,2020-02,4
Kupittaankatu,Kunnallissairaala,2020-03,4
Kupittaankatu,Kunnallissairaala,2020-04,4
Kupittaankatu,Kupittaan asema,2018-05,62
Kupittaankatu,Kupittaan asema,2018-06,59
Kupittaankatu,Kupittaan asema,2018-07,58
Kupittaankatu,Kupittaan asema,2018-08,72
Kupittaankatu,Kupittaan asema,2018-09,54
Kupittaankatu,Kupittaan asema,2018-10,68
Kupittaankatu,Kupittaan asema,2018-11,65
Kupittaankatu,Kupittaan asema,2018-12,25
Kupittaankatu,Kupittaan asema,2019-01,23
Kupittaankatu,Kupittaan asema,2019-02,17
Kupittaankatu,Kupittaan asema,2019-03,26
Kupittaankatu,Kupittaan asema,2019-04,74
Kupittaankatu,Kupittaan asema,2019-05,22
Kupittaankatu,Kupittaan asema,2019-06,25
Kupittaankatu,Kupittaan asema,2019-07,12
Kupittaankatu,Kupittaan asema,2019-08,44
Kupittaankatu,Kupittaan asema,2019-09,46
Kupittaankatu,Kupittaan asema,2019-10,32
Kupittaankatu,Kupittaan asema,2019-11,22
Kupittaankatu,Kupittaan asema,2019-12,14
Kupittaankatu,Kupittaan asema,2020-01,14
Kupittaankatu,Kupittaan asema,2020-02,25
Kupittaankatu,Kupittaan asema,2020-03,7
Kupittaankatu,Kupittaan asema,2020-04,2
Kupittaankatu,Kupittaankatu,2018-05,51
Kupittaankatu,Kupittaankatu,2018-06,34
Kupittaankatu,Kupittaankatu,2018-07,36
Kupittaankatu,Kupittaankatu,2018-08,26
Kupittaankatu,Kupittaankatu,2018-09,27
Kupittaankatu,Kupittaankatu,2018-10,34
Kupittaankatu,Kupittaankatu,2018-11,16
Kupittaankatu,Kupittaankatu,2018-12,12
Kupittaankatu,Kupittaankatu,2019-01,8
Kupittaankatu,Kupittaankatu,2019-02,8
Kupittaankatu,Kupittaankatu,2019-03,22
Kupittaankatu,Kupittaankatu,2019-04,59
Kupittaankatu,Kupittaankatu,2019-05,41
Kupittaankatu,Kupittaankatu,2019-06,38
Kupittaankatu,Kupittaankatu,2019-07,42
Kupittaankatu,Kupittaankatu,2019-08,32
Kupittaankatu,Kupittaankatu,2019-09,18
Kupittaankatu,Kupittaankatu,2019-10,18
Kupittaankatu,Kupittaankatu,2019-11,19
Kupittaankatu,Kupittaankatu,2019-12,16
Kupittaankatu,Kupittaankatu,2020-01,12
Kupittaankatu,Kupittaankatu,2020-02,11
Kupittaankatu,Kupittaankatu,2020-03,6
Kupittaankatu,Kupittaankatu,2020-04,19
Kupittaankatu,Kupittaanpuisto,2018-05,38
Kupittaankatu,Kupittaanpuisto,2018-06,49
Kupittaankatu,Kupittaanpuisto,2018-07,33
Kupittaankatu,Kupittaanpuisto,2018-08,36
Kupittaankatu,Kupittaanpuisto,2018-09,25
Kupittaankatu,Kupittaanpuisto,2018-10,15
Kupittaankatu,Kupittaanpuisto,2018-11,22
Kupittaankatu,Kupittaanpuisto,2018-12,12
Kupittaankatu,Kupittaanpuisto,2019-01,8
Kupittaankatu,Kupittaanpuisto,2019-02,10
Kupittaankatu,Kupittaanpuisto,2019-03,15
Kupittaankatu,Kupittaanpuisto,2019-04,26
Kupittaankatu,Kupittaanpuisto,2019-05,19
Kupittaankatu,Kupittaanpuisto,2019-06,10
Kupittaankatu,Kupittaanpuisto,2019-07,15
Kupittaankatu,Kupittaanpuisto,2019-08,13
Kupittaankatu,Kupittaanpuisto,2019-09,8
Kupittaankatu,Kupittaanpuisto,2019-10,6
Kupittaankatu,Kupittaanpuisto,2019-12,5
Kupittaankatu,Kupittaanpuisto,2020-01,8
Kupittaankatu,Kupittaanpuisto,2020-02,8
Kupittaankatu,Kupittaanpuisto,2020-03,5
Kupittaankatu,Kupittaanpuisto,2020-04,5
Kupittaankatu,Kurjenkaivonkenttä,2018-05,11
Kupittaankatu,Kurjenkaivonkenttä,2018-06,12
Kupittaankatu,Kurjenkaivonkenttä,2018-07,13
Kupittaankatu,Kurjenkaivonkenttä,2018-08,27
Kupittaankatu,Kurjenkaivonkenttä,2018-09,21
Kupittaankatu,Kurjenkaivonkenttä,2018-10,39
Kupittaankatu,Kurjenkaivonkenttä,2018-11,29
Kupittaankatu,Kurjenkaivonkenttä,2018-12,14
Kupittaankatu,Kurjenkaivonkenttä,2019-01,5
Kupittaankatu,Kurjenkaivonkenttä,2019-02,8
Kupittaankatu,Kurjenkaivonkenttä,2019-03,20
Kupittaankatu,Kurjenkaivonkenttä,2019-04,54
Kupittaankatu,Kurjenkaivonkenttä,2019-05,35
Kupittaankatu,Kurjenkaivonkenttä,2019-06,26
Kupittaankatu,Kurjenkaivonkenttä,2019-07,3
Kupittaankatu,Kurjenkaivonkenttä,2019-08,25
Kupittaankatu,Kurjenkaivonkenttä,2019-09,20
Kupittaankatu,Kurjenkaivonkenttä,2019-10,11
Kupittaankatu,Kurjenkaivonkenttä,2019-11,6
Kupittaankatu,Kurjenkaivonkenttä,2019-12,4
Kupittaankatu,Kurjenkaivonkenttä,2020-01,5
Kupittaankatu,Kurjenkaivonkenttä,2020-02,2
Kupittaankatu,Kurjenkaivonkenttä,2020-03,1
Kupittaankatu,Kurjenkaivonkenttä,2020-04,3
Kupittaankatu,Kävelykatu,2018-05,13
Kupittaankatu,Kävelykatu,2018-06,20
Kupittaankatu,Kävelykatu,2018-07,19
Kupittaankatu,Kävelykatu,2018-08,20
Kupittaankatu,Kävelykatu,2018-09,13
Kupittaankatu,Kävelykatu,2018-10,30
Kupittaankatu,Kävelykatu,2018-11,16
Kupittaankatu,Kävelykatu,2018-12,8
Kupittaankatu,Kävelykatu,2019-01,3
Kupittaankatu,Kävelykatu,2019-02,5
Kupittaankatu,Kävelykatu,2019-03,23
Kupittaankatu,Kävelykatu,2019-04,11
Kupittaankatu,Kävelykatu,2019-05,18
Kupittaankatu,Kävelykatu,2019-06,34
Kupittaankatu,Kävelykatu,2019-07,22
Kupittaankatu,Kävelykatu,2019-08,18
Kupittaankatu,Kävelykatu,2019-09,13
Kupittaankatu,Kävelykatu,2019-10,11
Kupittaankatu,Kävelykatu,2019-11,10
Kupittaankatu,Kävelykatu,2019-12,11
Kupittaankatu,Kävelykatu,2020-01,7
Kupittaankatu,Kävelykatu,2020-02,9
Kupittaankatu,Kävelykatu,2020-03,5
Kupittaankatu,Kävelykatu,2020-04,4
Kupittaankatu,Linja-autoasema,2018-05,12
Kupittaankatu,Linja-autoasema,2018-06,4
Kupittaankatu,Linja-autoasema,2018-07,3
Kupittaankatu,Linja-autoasema,2018-08,6
Kupittaankatu,Linja-autoasema,2018-09,8
Kupittaankatu,Linja-autoasema,2018-10,6
Kupittaankatu,Linja-autoasema,2018-11,5
Kupittaankatu,Linja-autoasema,2018-12,4
Kupittaankatu,Linja-autoasema,2019-03,5
Kupittaankatu,Linja-autoasema,2019-04,4
Kupittaankatu,Linja-autoasema,2019-05,5
Kupittaankatu,Linja-autoasema,2019-06,4
Kupittaankatu,Linja-autoasema,2019-07,5
Kupittaankatu,Linja-autoasema,2019-08,1
Kupittaankatu,Linja-autoasema,2019-09,2
Kupittaankatu,Linja-autoasema,2019-10,2
Kupittaankatu,Linja-autoasema,2019-11,3
Kupittaankatu,Linja-autoasema,2019-12,2
Kupittaankatu,Linja-autoasema,2020-02,2
Kupittaankatu,Linja-autoasema,2020-03,1
Kupittaankatu,Linja-autoasema,2020-04,2
Kupittaankatu,Martti,2018-05,11
Kupittaankatu,Martti,2018-06,15
Kupittaankatu,Martti,2018-07,17
Kupittaankatu,Martti,2018-08,22
Kupittaankatu,Martti,2018-09,14
Kupittaankatu,Martti,2018-10,11
Kupittaankatu,Martti,2018-11,9
Kupittaankatu,Martti,2018-12,10
Kupittaankatu,Martti,2019-01,10
Kupittaankatu,Martti,2019-02,11
Kupittaankatu,Martti,2019-03,15
Kupittaankatu,Martti,2019-04,24
Kupittaankatu,Martti,2019-05,15
Kupittaankatu,Martti,2019-06,18
Kupittaankatu,Martti,2019-07,16
Kupittaankatu,Martti,2019-08,24
Kupittaankatu,Martti,2019-09,22
Kupittaankatu,Martti,2019-10,14
Kupittaankatu,Martti,2019-11,8
Kupittaankatu,Martti,2019-12,8
Kupittaankatu,Martti,2020-01,14
Kupittaankatu,Martti,2020-02,12
Kupittaankatu,Martti,2020-03,9
Kupittaankatu,Martti,2020-04,5
Kupittaankatu,Merimiehenkatu,2018-05,1
Kupittaankatu,Merimiehenkatu,2018-06,9
Kupittaankatu,Merimiehenkatu,2018-07,2
Kupittaankatu,Merimiehenkatu,2018-08,2
Kupittaankatu,Merimiehenkatu,2018-09,5
Kupittaankatu,Merimiehenkatu,2018-10,2
Kupittaankatu,Merimiehenkatu,2019-01,2
Kupittaankatu,Merimiehenkatu,2019-02,6
Kupittaankatu,Merimiehenkatu,2019-03,12
Kupittaankatu,Merimiehenkatu,2019-04,4
Kupittaankatu,Merimiehenkatu,2019-05,15
Kupittaankatu,Merimiehenkatu,2019-06,7
Kupittaankatu,Merimiehenkatu,2019-07,3
Kupittaankatu,Merimiehenkatu,2019-08,6
Kupittaankatu,Merimiehenkatu,2019-09,5
Kupittaankatu,Merimiehenkatu,2019-10,6
Kupittaankatu,Merimiehenkatu,2019-11,6
Kupittaankatu,Merimiehenkatu,2019-12,3
Kupittaankatu,Merimiehenkatu,2020-01,17
Kupittaankatu,Merimiehenkatu,2020-02,4
Kupittaankatu,Merimiehenkatu,2020-03,3
Kupittaankatu,Merimiehenkatu,2020-04,6
Kupittaankatu,Orion,2019-09,1
Kupittaankatu,Piispankatu,2018-05,9
Kupittaankatu,Piispankatu,2018-06,9
Kupittaankatu,Piispankatu,2018-07,6
